id,shoe_name,shoe_price,shoe_category,shoe_nColors,shoe_genre
HP2509,Calzado de Fútbol Deportivo II Multiterreno,Unknown,Fútbol,3,Hombre
IE7209,Tenis Rivalry Low,"$2,199",Hombre Originals,13,Hombre
HQ3790,Tenis Runfalcon 2.0,"$1,399",Running,17,Hombre
ID2704,Tenis Duramo RC,"$1,299",Running,5,Hombre
IG7777,Calzado de Fútbol Predator 24 Pro Terreno Firme,"$3,999",Fútbol,1,Hombre
IF2683,Tenis OwnTheGame,"$1,499",Sportswear,7,Hombre
IE7799,Tenis D.O.N. Issue 5,"$3,299",Basketball,1,Hombre
GX3091,Tenis Run 70s,"$1,799",Sportswear,4,Hombre
FV0322,Tenis Superstar ADV,"$2,299",Originals,23,Hombre
ID0710,Calzado de Fútbol X Crazyfast Messi Elite Terreno Firme,"$7,499",Fútbol,1,Hombre
ID5582,Tenis Park Street,"$1,599",Sportswear,2,Hombre
IG7492,Sandalias Adilette 22,"$1,299",Hombre Originals,14,Hombre
ID9675,Tenis Ultraboost 1.0,"$3,999",Running,7,Hombre
GY5432,Tenis Hoops 3.0 Low Classic Vintage,"$1,499",Sportswear,7,Hombre
IG7318,Tenis Osade,"$2,099",Sportswear,4,Hombre
GZ5299,Tenis Advantage,"$1,399",Sportswear,12,Hombre
ID9599,Tenis X_PLORBOOST,"$3,359",Running,17,Hombre
IE3042,Tenis Ultraboost Light,"$3,359",Running,21,Hombre
IG8787,RESPONSE CL,"$2,527",Hombre Originals,2,Hombre
IF8007,Tenis Advantage Base,"$1,299",Sportswear,6,Hombre
GW9214,Tenis adidas Grand Court Cloudfoam Lifestyle Court Comfort,"$1,499",Sportswear,7,Hombre
IF2744,Tenis Forum Low,"$2,399",Originals,2,Hombre
GW5483,Tenis OwnTheGame,Unknown,Lifestyle,7,Hombre
B75807,Tenis Samba OG,Unknown,Originals,2,Hombre
IF3447,Tenis OZMILLEN,Unknown,Originals,4,Hombre
GY2247,Tenis Questar,Unknown,Running,4,Hombre
ID6946,Tenis Adizero SL,Unknown,Running,17,Hombre
IE9646,Tenis Stan Smith,Unknown,Originals,12,Hombre
IE3333,Tenis Ultraboost Light 23,"$3,999",Running,21,Hombre
IE7990,Tenis Duramo RC,"$1,299",Running,5,Hombre
IG1243,Tenis Samba,"$2,599",Originals,3,Hombre
ID2274,Tenis Runfalcon 2.0,"$1,399",Running,15,Hombre
GY7377,Calzado de Fútbol X Crazyfast+,"$6,399",Fútbol,2,Hombre
GW3020,Tenis Hoops 3.0 Mid Classic Vintage,"$1,599",Sportswear,10,Hombre
IF4029,Tenis Courtblock,"$1,199",Sportswear,8,Hombre
GY5775,Calzado de Fútbol Goletto VIII Pasto Sintético,"$1,199",Fútbol,3,Hombre
GY0005,Tenis Forum Mid,"$2,053",Originals,6,Hombre
IF1025,Calzado de Fútbol Predator Freestyle,"$2,299",Fútbol,2,Hombre
HP5974,Tenis Avryn,"$1,919",Sportswear,14,Hombre
IE7261,Tenis Duramo SL,"$1,499",Running,11,Hombre
IF8598,Tenis Response Super,"$1,899",Running,5,Hombre
IG5927,Tenis Superstar x KSENIASCHANIDER,"$2,399",Originals,1,Hombre
IG7789,Calzado de Fútbol Predator Elite Terreno Blando,"$9,999",Fútbol,1,Hombre
IE6799,Tenis SOLARGLIDE 6,Unknown,Running,7,Hombre
HP2513,Calzado de Fútbol Deportivo II Cancha Cubierta,Unknown,Fútbol,3,Hombre
IE1768,Tenis Ultraboost Light 23,Unknown,Running,21,Hombre
FZ6274,Tenis Forum Low Classic,Unknown,Originals,10,Hombre
IE1436,Tenis Superstar ADV x Always,Unknown,Originals,1,Hombre
FZ5685,Tenis de Running Switch FWD,Unknown,Running,6,Hombre
IE7230,Tenis Crazy 8,"$3,059",Originals,1,Hombre
HP2514,Calzado de Fútbol Deportivo II Cancha Cubierta,"$1,099",Fútbol,3,Hombre
IF2238,Tenis Questar,"$1,899",Running,9,Hombre
IG5456,Calzado de Fútbol Predator League Cancha Cubierta,"$2,199",Fútbol,1,Hombre
ID1808,Tenis Dame Extply 2.0,"$1,679",Basketball,4,Hombre
IG9537,Tenis Courtflash Speed para Tenis,"$1,500",Tennis,2,Hombre
IG5796,Tenis Gazelle,"$2,099",Originals,14,Hombre
HQ1349,ADIZERO SL,"$2,699",Running,16,Hombre
IG5917,Sandalias Adilette 22,"$1,019",Hombre Originals,14,Hombre
IG7910,Tenis Postmove Mid,"$1,799",Sportswear,1,Hombre
IG3638,Tenis Alphaboost V1,"$2,699",Sportswear,8,Hombre
IG3583,Tenis de Running Alphabounce+ Sustainable Bounce,"$1,899",Sportswear,10,Hombre
ID9676,Tenis Ultraboost 1.0,"$3,999",Running,7,Hombre
IE9507,Tenis Y-3 Kaiwa,"$5,567",Y-3,4,Hombre
IE4368,Tenis Supernova Running 3,"$1,535",Hombre Running,8,Hombre
HR0468,Tenis SOLARGLIDE 6,"$2,685",Running,7,Hombre
IE6976,Tenis Superstar,"$2,199",Hombre Originals,23,Hombre
IF0954,Tenis de Entrenamiento Amplimove,"$1,399",Training,4,Hombre
IE7537,Calzado de Fútbol Copa Gloro Terreno Firme,"$2,999",Fútbol,2,Hombre
IE9301,Tenis Trae Young 3,"$3,023",Basketball,3,Hombre
IF8853,STAN SMITH CS,"$2,099",Originals,1,Hombre
ID9659,Tenis Courtbeat adidas Court,Unknown,Sportswear,2,Hombre
IG3777,FORUM LOW CL,Unknown,Originals,2,Hombre
F35539,Sandalias Adilette Aqua (UNISEX),Unknown,Sportswear,15,Hombre
ID9816,Tenis OZWEEGO,Unknown,Originals,12,Hombre
IH7537,Tenis Gazelle DDM,Unknown,Originals,14,Hombre
IE2075,Tenis NMD_S1,Unknown,Originals,11,Hombre
HP3265,Tenis Rapidmove ADV,"$2,299",Training,6,Hombre
ID4481,Tenis adidas Grand Court Cloudfoam Lifestyle Court Comfort,"$1,172",Sportswear,7,Hombre
IF3668,Sandalias Adilette 22,Unknown,Hombre Originals,1,Hombre
ID9665,Tenis Ultraboost 1.0,"$3,611",Running,7,Hombre
IE4588,Tenis NMD_S1,"$3,359",Originals,2,Hombre
HQ1015,Tenis Adizero Rose 1.5 Restomod,"$2,431",Basketball,1,Hombre
IF3904,adiFOM CLIMACOOL,"$2,399",Originals,1,Hombre
HQ2111,Zapatillas para Mountain Bike Five Ten Freerider Pro Lona,"$3,191",TERREX,1,Hombre
IF0736,Tenis Forum Bold,"$2,399",Originals,3,Hombre
IG5559,Tenis D Rose Son of Chi 3,"$2,699",Basketball,3,Hombre
ID6997,Tenis Gazelle,"$2,499",Originals,2,Hombre
IE9238,Tenis D Rose Son of Chi 3,"$2,699",Basketball,3,Hombre
IG0735,Tenis Superstar XLG,"$2,599",Originals,2,Hombre
HQ3424,Tenis Harden Volume 7,"$3,999",Basketball,4,Hombre
IG6197,Tenis OZWEEGO OG,"$1,769",Originals,3,Hombre
IE0532,Tenis Adimatic,Unknown,Originals,1,Hombre
IE9884,Tenis NMD_W1,Unknown,Originals,3,Hombre
ID7494,Tenis Stan Smith PRIDE RM,Unknown,Originals,1,Hombre
IE2614,Calzado de Fútbol Predator 24 League Low Pasto Sintético,Unknown,Fútbol,3,Hombre
HP9646,Tenis Solarcontrol 2.0,Unknown,Running,1,Hombre
GW7954,Tenis Lite Racer 3.0,Unknown,Sportswear,7,Hombre
GZ5869,Sandalias Adilette Aqua (UNISEX),$599,Sportswear,15,Hombre
IG9846,Tenis Park Street,"$1,599",Sportswear,3,Hombre
FZ6399,Y-3 QISAN KNIT,"$6,079",Y-3,1,Hombre
GX1754,Tenis Daily 3.0,"$1,399",Sportswear,4,Hombre
IE2003,Tenis OZELIA,"$2,053",Originals,7,Hombre
ID1729,Tenis Adistar 2.0,"$2,064",Running,7,Hombre
IE0169,ADIDAS  X KASINA SAMBA,"$2,699",Originals,1,Hombre
IG5270,Tyshawn Shoes,"$2,053",Originals,1,Hombre
HP6388,Tenis OZWEEGO,"$2,519",Originals,12,Hombre
IF5393,Tenis Lite Racer 3.0,"$1,299",Sportswear,8,Hombre
IG7493,Sandalias Adilette 22,"$1,299",Hombre Originals,14,Hombre
IF6263,RIVALRY 86 LOW,"$2,499",Originals,3,Hombre
GY2009,Tenis USA 84,"$1,399",Originals,5,Hombre
IE9339,Tenis Exhibit Select CP Mid,"$2,464",Basketball,1,Hombre
HP2435,Tenis Questar,"$1,500",Running,8,Hombre
GV9029,Tenis Supernova 2.0,"$2,399",Running,4,Hombre
GZ0007,Calzado Predator Accuracy.3 Pasto Sintético,"$2,299",Fútbol,1,Hombre
ID4461,Y-3 GR.1P HIGH,"$6,299",Y-3,1,Hombre
IE3332,Tenis Ultraboost Light 23,"$3,999",Running,21,Hombre
IE1665,Tenis Rivalry Low TR,"$2,211",Originals,2,Hombre
ID4964,Tenis Rapidmove ADV,"$2,053",Training,6,Hombre
HQ1342,Tenis Adizero SL,Unknown,Running,17,Hombre
IG1397,Tenis Response Runner,Unknown,Running,12,Hombre
GW9196,Tenis adidas Grand Court Cloudfoam Comfort,Unknown,Sportswear,10,Hombre
IF2229,Tenis Questar,Unknown,Running,7,Hombre
IG5900,Tenis Crazy 1,Unknown,Basketball,1,Hombre
GW4593,Calzado de Fútbol Predator Accuracy.3,Unknown,Fútbol,4,Hombre
ID6944,ADIZERO SL,"$2,699",Running,16,Hombre
ID2638,Tenis de Running Switch FWD,"$3,499",Running,4,Hombre
HP8606,Tenis de Senderismo Eastrail 2.0,"$2,299",TERREX,4,Hombre
ID7770,SUPERSTAR XLG,"$3,299",Originals,7,Hombre
IE6633,Calzado de Fútbol X Crazyfast.1 Pasto Sintético,"$4,999",Fútbol,1,Hombre
FZ6153,Tenis Campus 80s,"$2,499",Originals,4,Hombre
GZ1562,Tenis Response CL,"$3,099",Originals,4,Hombre
ID9849,Tenis Duramo SL,"$1,499",Running,11,Hombre
GY2008,Tenis USA 84,"$1,499",Originals,5,Hombre
ID2294,Tenis Runfalcon 2.0,"$1,189",Running,17,Hombre
HP9425,Tenis Breaknet 2.0,"$1,249",Sportswear,5,Hombre
GC0556,SheenWalk W,"$1,103",Caminar,2,Hombre
IF9073,Tenis UltraBOOST 1.0 ATR,"$3,999",Sportswear,1,Hombre
HQ9119,Tenis Hyperturf Adventure,"$1,887",Originals,9,Hombre
IE1758,Tenis Ultraboost Light 23,"$2,359",Hombre Running,2,Hombre
IG3738,CRAZY 8,Unknown,Originals,1,Hombre
IF1556,PUREBOOST 23,Unknown,Running,1,Hombre
IF4032,Tenis Courtblock,Unknown,Sportswear,8,Hombre
GZ0632,Tenis Questar,Unknown,Running,8,Hombre
IE4979,Calzado de Fútbol Copa Pure II Pro Terreno Firme,Unknown,Fútbol,1,Hombre
IG0456,Tenis Gazelle 85,Unknown,Originals,5,Hombre
HQ3556,Tenis de Senderismo TERREX WMN MID RAIN.RDY,"$3,299",TERREX,1,Hombre
FY7757,Tenis Forum Low,"$2,015",Originals,11,Hombre
IG3904,Tenis Crazy 8,"$3,599",Originals,1,Hombre
IF0385,Tenis de Trail Running Terrex Trail Rider,"$2,599",TERREX,3,Hombre
IG6443,ADIZERO ADIOS PRO 3 M,"$4,999",Running,7,Hombre
IE4986,Calzado de fútbol Copa Pure II League,"$1,999",Fútbol,2,Hombre
ID4990,Tenis Everyset,"$1,699",Training,6,Hombre
F35542,Sandalias Adilette Aqua (UNISEX),$799,Yoga,15,Hombre
IF5725,Tenis Running Switch Run,"$1,737",Running,5,Hombre
ID6979,Tenis Stan Smith Bonega,"$2,399",Originals,3,Hombre
IE0656,Tenis Aloha Super,"$2,199",Originals,1,Hombre
FZ6197,Tenis Top Ten RB,"$1,586",Originals,12,Hombre
IF3938,Tenis Adifom Climacool,"$2,399",Originals,3,Hombre
IF7425,Tenis para Mountain Bike Five Ten Freerider Pro,"$3,023",TERREX,1,Hombre
HP6011,Tenis VS Pace 2.0,"$1,299",Sportswear,2,Hombre
IF7877,Tenis Duramo SL,"$1,499",Running,11,Hombre
IG0342,Tenis Response,"$1,511",Running,6,Hombre
GW9199,Tenis adidas Grand Court Cloudfoam Comfort,"$1,499",Sportswear,10,Hombre
HP3129,Tenis X_PLORBOOST,"$2,359",Sportswear,17,Hombre
ID5900,Tenis X_PLR Phase,"$2,399",Sportswear,2,Hombre
GC0988,Restound M,"$1,263",Running,2,Hombre
GY9820,Zapatos de Golf Codechaos 22 BOOST,Unknown,Hombre Golf,1,Hombre
HP9939,Zapatillas de Mountain Bike Five Ten Freerider,Unknown,TERREX,2,Hombre
HQ3852,Tenis ZNCHILL LIGHTMOTION+,Unknown,Sportswear,4,Hombre
ID4469,Tenis Grand Court 2.0,Unknown,Sportswear,10,Hombre
GW3847,Tenis Galaxy 6,Unknown,Running,14,Hombre
IF0245,Zapatos de Golf Tour360 24 BOOST,Unknown,Hombre Golf,3,Hombre
IG3585,Tenis de Running Alphabounce+ Sustainable Bounce,"$1,899",Sportswear,10,Hombre
GW9283,Tenis Advantage Base adidas Court Lifestyle,"$1,299",Sportswear,6,Hombre
IE7777,Tenis ZNSORED Hi,"$2,299",Sportswear,3,Hombre
IG1600,CENTENNIAL 85 LO,"$2,199",Originals,1,Hombre
IF8148,Tenis Dame 8 EXTPLY,"$3,399",Basketball,4,Hombre
GW8636,Tenis NY 90,"$1,699",Originals,7,Hombre
HP2845,Tenis Hyperturf Adventure,"$2,047",Originals,9,Hombre
HP7388,Tenis de Senderismo Terrex AX4,"$2,899",TERREX,2,Hombre
IG7711,Calzado de Fútbol Predator Club Pasto Sintético,"$1,499",Fútbol,2,Hombre
H04250,Tenis Ozelia,"$2,599",Originals,7,Hombre
IE9583,Tenis Response,"$2,687",Originals,2,Hombre
IE7377,Tenis Superstar XLG,"$2,599",Originals,2,Hombre
GW9251,Tenis adidas Grand Court TD Lifestyle Court Casual,"$1,399",Sportswear,7,Hombre
GZ8858,Tenis Nizza Trek,"$1,816",Originals,2,Hombre
HP3269,Tenis Rapidmove ADV,"$2,209",Training,6,Hombre
IG0329,Tenis Response Super 3.0,Unknown,Running,3,Hombre
015110,Calzado de Fútbol Copa Mundial,Unknown,Fútbol,1,Hombre
IE8478,Tenis X_PLR Pulse,Unknown,Sportswear,5,Hombre
GV9137,Tenis Solarboost 5,Unknown,Running,2,Hombre
IE1757,Tenis Ultraboost 23,Unknown,Running,17,Hombre
GZ8184,Tenis Racer TR21,Unknown,Sportswear,8,Hombre
ID1727,Tenis Adistar 2.0,"$2,239",Running,7,Hombre
IF6046,Sandalias Adilette Aqua (UNISEX),$599,Sportswear,15,Hombre
ID4947,Zapatillas de Ciclismo de Montaña Five Ten Sleuth,"$1,999",TERREX,1,Hombre
IE8137,Tenis Galaxy 6,"$1,499",Running,14,Hombre
GW4138,Tenis Galaxy 6,"$1,499",Running,14,Hombre
HP9415,ADICANE SLIDE,$899,Sportswear,3,Hombre
HP3273,Tenis Rapidmove ADV,"$1,793",Training,5,Hombre
IG1101,Calzado de Fútbol Copa Pure II Club Multiterreno,"$1,399",Fútbol,3,Hombre
IE1577,Calzado X Crazyfast.4 Césped Artificial,"$1,499",Fútbol,3,Hombre
IF0244,Zapatos de Golf Tour360 24 BOOST,"$4,999",Hombre Golf,3,Hombre
HP9406,Tenis Breaknet 2.0,"$1,399",Sportswear,5,Hombre
GX8157,Tenis Adizero RC 4,"$1,931",Running,3,Hombre
GW9261,Tenis adidas Grand Court TD Lifestyle Court Casual,"$1,399",Sportswear,6,Hombre
FY8047,Sandalias Adilette Aqua (UNISEX),$599,Sportswear,15,Hombre
IG3584,Tenis de Running Alphabounce+ Sustainable Bounce,"$1,899",Sportswear,10,Hombre
ID5901,Tenis X_PLR Phase,"$2,399",Sportswear,2,Hombre
GY5543,Tenis Hoops 3.0 Mid Classic Vintage,"$1,599",Sportswear,10,Hombre
GY2195,Tenis EQ21 Run,"$1,699",Running,10,Hombre
IF2922,Tenis X_PLR BOOST,"$3,359",Hombre Running,17,Hombre
FZ6261,Tenis Forum Low Classic,"$2,399",Originals,10,Hombre
ID9583,Tenis X_PLORBOOST,"$3,359",Sportswear,17,Hombre
HP3294,Tenis Rapidmove,Unknown,Training,4,Hombre
ID9574,Tenis X_PLORBOOST,Unknown,Hombre Sportswear,17,Hombre
IE7256,Tenis Duramo SL,Unknown,Running,11,Hombre
ID8446,Tenis Campus ADV,Unknown,Originals,1,Hombre
HP2508,Calzado de Fútbol Deportivo II Multiterreno,Unknown,Fútbol,3,Hombre
ID9342,Calzado X Crazyfast.3 Cancha Cubierta,Unknown,Fútbol,3,Hombre
IF3496,NMD_R1,"$2,999",Originals,2,Hombre
IF6602,Tenis Kaptir Flow,"$1,105",Sportswear,6,Hombre
FV0321,Tenis Superstar ADV,"$2,299",Originals,23,Hombre
IG1100,Calzado de Fútbol Copa Pure II Club Multiterreno,"$1,399",Fútbol,3,Hombre
HQ2171,Tenis Adizero Boston 12,"$4,299",Running,8,Hombre
IE9627,Tenis NMD_R1,"$2,175",Originals,1,Hombre
ID5252,Tenis de Running Switch Move,"$1,399",Running,7,Hombre
IG5919,Sandalias Adilette 22,"$1,199",Hombre Originals,14,Hombre
IF5401,Tenis Galaxy Star,"$1,699",Running,3,Hombre
ID9850,Tenis Duramo Speed,"$2,199",Running,10,Hombre
IE9614,Tenis NMD_R1,"$2,855",Originals,10,Hombre
IG9568,Tenis Gamecourt 2.0 para Tenis,"$1,899",Tennis,4,Hombre
IG7909,Tenis Hoops 3.0 Low Classic Vintage,"$1,499",Hombre Sportswear,7,Hombre
ID5013,Tenis NMD_R1.V2,"$2,175",Hombre Originals,31,Hombre
IG3778,FORUM LOW CL,"$2,399",Originals,2,Hombre
IE3063,Tenis Ultraboost Light 23,Unknown,Running,17,Hombre
GX6663,Tenis Adizero RC 4,Unknown,Running,7,Hombre
IF6067,Sandalias adilette Aqua,Unknown,Sportswear,2,Hombre
GZ3772,Sandalias Adilette Shower,Unknown,Sportswear,23,Hombre
IG1178,Tenis Run 60s 3.0 Lifestyle Running,Unknown,Sportswear,8,Hombre
ID9442,Tenis X_PLORBOOST,Unknown,Running,12,Hombre
ID7260,Tenis Nizza Platform Mid,"$1,847",Originals,1,Hombre
IF0694,Calzado X Crazyfast League Sin Cordones Pasto Sintético,"$2,399",Fútbol,1,Hombre
HP6143,Tenis de Running Alphabounce+ Sustainable Bounce,"$1,579",Sportswear,10,Hombre
IE6800,Tenis SOLARGLIDE 6,"$2,239",Running,7,Hombre
IG0734,Tenis de Entrenamiento Amplimove,"$1,399",Training,4,Hombre
GW7272,Tenis Ultraboost DNA x COPA World Cup,"$2,879",Sportswear,3,Hombre
IF8558,Tenis Advantage Base,"$1,299",Sportswear,3,Hombre
ID4853,Tenis Adifom TRXN,"$2,599",Originals,2,Hombre
ID1554,Tenis Barricade para Tenis,"$3,359",Tennis,1,Hombre
IG6248,Tenis OwnTheGame,"$1,499",Sportswear,7,Hombre
HP5570,Tenis de Trail Running Terrex Soulstride Flow,"$2,519",TERREX,3,Hombre
GX1841,Tenis Superstar Bonega,"$2,399",Originals,4,Hombre
HP3132,Tenis X_PLORBOOST,"$2,559",Hombre Sportswear,17,Hombre
IE9701,Tenis Alphaboost V1,"$2,132",Running,8,Hombre
GY0699,Tenis Lite Racer 3.0,"$1,299",Sportswear,8,Hombre
IE4559,Tenis NMD_G1,"$2,939",Originals,3,Hombre
ID2248,Tenis Ultrabounce,"$2,015",Running,14,Hombre
FZ6325,Tenis Rivalry Low,"$2,399",Originals,13,Hombre
HP9815,Tenis Solarcontrol,"$2,111",Running,2,Hombre
IH7536,Tenis Campus 00s DDM,"$2,299",Originals,10,Hombre
ID0467,Tenis X_PLR Path,"$1,299",Sportswear,6,Hombre
IE7967,Tenis Duramo SL,Unknown,Running,11,Hombre
HP6103,Tenis Lite Racer 3.0,Unknown,Sportswear,8,Hombre
HP5779,Tenis Ultrabounce,Unknown,Running,15,Hombre
IF3197,Tenis Dropset 2,Unknown,Training,6,Hombre
FZ6396,Tenis Y-3 Rivalry,Unknown,Y-3,5,Hombre
GX4220,Tenis Lite Racer Rebold,Unknown,Sportswear,2,Hombre
IE5489,Tenis Dropset 2,"$2,599",Training,10,Hombre
GX2910,Tenis Supernova+,"$1,533",Hombre Running,3,Hombre
GY8252,Tenis NY 90,"$1,699",Originals,7,Hombre
IE7898,ADICANE SLIDE,$899,Sportswear,3,Hombre
GX1840,Tenis Superstar Bonega,"$2,399",Originals,4,Hombre
ID4446,Tenis Grand Court Base 2.0,"$1,399",Sportswear,6,Hombre
ID7336,Tenis Response Runner,"$1,299",Running,12,Hombre
IE9688,Tenis Duramo Speed,"$1,737",Running,6,Hombre
GY2553,Tenis Superstar Supermodified,"$2,699",Originals,2,Hombre
HQ1806,Tenis Supernova Running 3,"$1,895",Running,8,Hombre
ID1549,Tenis Barricade para Tenis,"$3,359",Tennis,5,Hombre
IE9628,Tenis Astir,"$2,183",Originals,1,Hombre
IG8024,Tenis de Trail Running Terrex Soulstride,"$2,199",TERREX,3,Hombre
IF1585,Tenis Superstar,"$2,199",Originals,2,Hombre
GC0995,Levato W,$965,Running,2,Hombre
HQ9937,Tenis Supernova 2.0,Unknown,Running,1,Hombre
ID2957,Tenis adidas Grand Court 2.0,Unknown,Sportswear,1,Hombre
IF7894,Tenis Torsion Response Tennis Mid,Unknown,Originals,1,Hombre
ID4991,Tenis Everyset,Unknown,Training,6,Hombre
IF1720,Tenis Ultraboost Light 23,Unknown,Running,21,Hombre
IE0550,Tenis Zx 8000,Unknown,Originals,2,Hombre
IE2130,Zapatos de Golf ZG23,"$2,359",Hombre Golf,5,Hombre
HQ6793,Tenis Stan Smith,"$2,099",Originals,10,Hombre
IG5569,Tenis Hoops 3.0 Corte Medio,"$1,599",Hombre Sportswear,10,Hombre
GW5525,Tenis Postmove Mid,"$1,799",Hombre Sportswear,4,Hombre
IE4362,Tenis Supernova Running 3,"$1,895",Running,8,Hombre
IG7714,Calzado de fútbol Predator 24 Club Sock,"$1,499",Fútbol,1,Hombre
IE9626,Tenis Nizza Platform,"$1,579",Originals,3,Hombre
GZ0009,Calzado de fútbol Predator Accuracy.1 Césped Artificial,"$3,449",Fútbol,1,Hombre
GZ2524,Tacos de Fútbol Copa Gloro Césped Artificial,"$2,519",Fútbol,1,Hombre
FX3581,Tenis Coreracer,"$1,199",Sportswear,3,Hombre
IG6820,D-PAD,"$1,899",Sportswear,3,Hombre
ID6284,Tenis adidas VL Court 3.0,"$1,499",Sportswear,1,Hombre
IF6464,Tenis Courtblock,"$1,199",Sportswear,10,Hombre
IE8049,Tenis Dropset 2,"$2,599",Training,10,Hombre
IF2983,Tenis adizero Cybersonic para Tenis,"$3,359",Tennis,2,Hombre
HP9643,Tenis Adistar CS 2.0,"$3,191",Running,3,Hombre
HP6095,Tenis Lite Racer 3.0,"$1,299",Sportswear,7,Hombre
EE6999,Tenis OZWEEGO,"$2,999",Originals,12,Hombre
IE3116,Court TNS Premiere Shoes,"$1,899",Originals,2,Hombre
HR0725,Tenis D.O.N. Issue 4,"$1,769",Basketball,5,Hombre
IF3672,Sandalias Adilette 22,"$1,299",Hombre Originals,4,Hombre
IF8186,Tenis Avryn,Unknown,Sportswear,14,Hombre
ID9596,Tenis X_PLORBOOST,Unknown,Sportswear,17,Hombre
IF3003,Tenis Superstar XLG,Unknown,Originals,4,Hombre
GW9195,Tenis adidas Grand Court Cloudfoam Comfort,Unknown,Sportswear,10,Hombre
IG9674,Tenis NMD_S1 Cali DeWitt,Unknown,Originals,2,Hombre
GW6727,Tenis EQ21 Run,Unknown,Running,10,Hombre
HP3268,Tenis Rapidmove ADV,"$2,053",Training,6,Hombre
IG2384,Tenis Heawyn,"$1,517",Sportswear,1,Hombre
IG3043,Y-3 SUPERSTAR,"$6,999",Y-3,5,Hombre
IF7349,Tenis Lite Racer Adapt 6.0,"$1,172",Sportswear,2,Hombre
IF2807,Tenis QT Racer 3.0,"$1,035",Sportswear,4,Hombre
HP2260,Tenis Run 60s 3.0 Lifestyle Running,"$1,499",Sportswear,8,Hombre
IG3039,Tenis OZWEEGO OG,"$2,519",Originals,3,Hombre
IF0466,Tenis Barricade para Tenis,"$3,299",Tennis,3,Hombre
GW3848,Tenis Galaxy 6,"$1,499",Running,14,Hombre
H03612,Tenis Adizero Boston 12,"$4,299",Running,6,Hombre
IG5999,Tenis UBounce DNA,"$1,999",Sportswear,8,Hombre
HP5968,Tenis Avryn,"$2,519",Sportswear,14,Hombre
IG7325,Tenis Racer TR23,"$1,999",Sportswear,11,Hombre
ID4474,Tenis Grand Court 2.0,"$1,172",Sportswear,10,Hombre
IG1399,Tenis Response Runner,"$1,299",Running,12,Hombre
IG6437,Tenis Gazelle,Unknown,Originals,14,Hombre
IG1182,Tenis Run 70s,Unknown,Sportswear,4,Hombre
IG7763,PREDATOR LEAGUE FG,Unknown,Fútbol,2,Hombre
IF4686,Tenis Questar,Unknown,Running,9,Hombre
HQ4202,Tenis Ultraboost 1.0,Unknown,Sportswear,6,Hombre
HQ4451,Tenis NMD_R1,Unknown,Originals,31,Hombre
GZ9793,Tenis Rivalry Low,"$1,775",Hombre Originals,13,Hombre
HQ1348,ADIZERO SL,"$2,699",Running,16,Hombre
GY2208,Tenis EQ21 Run,"$1,699",Running,10,Hombre
IG3605,Tenis Lite Racer 3.0,"$1,299",Hombre Sportswear,3,Hombre
ID5963,Tenis UBounce DNA,"$1,999",Sportswear,8,Hombre
FU8298,Sandalias adilette Lite,$849,Originals,4,Hombre
IF3691,Tenis Superstar XLG,"$2,499",Originals,2,Hombre
IG6557,Tenis RUN50S,"$1,099",Sportswear,3,Hombre
IF7866,Tenis Duramo SL,"$1,499",Running,11,Hombre
GY7429,Calzado X Crazyfast.3 Terreno Firme,"$2,199",Fútbol,3,Hombre
IG0622,Calzado de fútbol X Crazyfast League Terreno Firme Sin Cordones,"$2,399",Fútbol,1,Hombre
IF8067,Tenis Superstar XLG,"$2,599",Originals,7,Hombre
ID2044,Tenis Stan Smith CS,"$1,658",Originals,7,Hombre
IF3401,Tenis Rivalry 86 Low 2.5,"$2,299",Originals,2,Hombre
IF2367,Tenis Pureboost 23,"$2,771",Hombre Running,5,Hombre
IG3202,FREE HIKER 2.0 LOW GORE-TEX,"$3,391",TERREX,3,Hombre
ID9575,Tenis X_PLORBOOST,"$2,359",Running,17,Hombre
IE2179,Tenis OZTRAL,"$2,771",Originals,6,Hombre
FZ6154,Tenis Campus 80s,"$2,499",Originals,4,Hombre
GY4729,Tenis EQ19 Run,"$1,359",Running,1,Hombre
IF5012,Tenis de Trail Running Terrex Soulstride,"$1,974",TERREX,2,Hombre
IF2379,Tenis Pureboost 23,Unknown,Running,5,Hombre
IG4769,Tenis X_PLR Phase,Unknown,Sportswear,5,Hombre
HQ7232,Tenis Adizero SL,Unknown,Running,17,Hombre
FZ6389,Y-3 MAKURA,Unknown,Y-3,2,Hombre
HP5791,Tenis Ultrabounce,Unknown,Running,14,Hombre
HQ5841,NY 90,Unknown,Originals,7,Hombre
GZ2519,Calzado de Fútbol Copa Pure II.1 Pasto Sintético,"$4,499",Fútbol,1,Hombre
H06285,S2G 23,Unknown,Hombre Golf,1,Hombre
IE4854,Y-3 RUNNER 4D HALO,"$8,689",Y-3,3,Hombre
IE3079,Tenis Crazy Infinity,"$3,699",Originals,1,Hombre
IF7791,Y-3 NIZZA HI,"$6,999",Y-3,1,Hombre
ID5584,Tenis Park ST,"$1,599",Sportswear,3,Hombre
ID5580,Tenis Park Street,"$1,599",Sportswear,2,Hombre
IE7846,Tenis Bounce Legends,"$1,899",Basketball,2,Hombre
IF0955,AMPLIMOVE TRAINER M,"$1,399",Training,4,Hombre
HP5777,Tenis Ultrabounce,"$1,895",Running,15,Hombre
ID9584,Tenis X_PLORBOOST,"$2,559",Sportswear,12,Hombre
